 unit--timestamp[ms];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
2772;-29;28;976;915;-793;-305;
2776;-29;28;976;915;-793;-305;
2780;-29;28;976;915;-732;-366;
2784;-29;26;976;915;-732;-366;
2788;-29;26;976;915;-732;-366;
2792;-27;26;975;854;-671;-305;
2796;-27;26;975;854;-671;-305;
2800;-27;26;975;915;-671;-366;
2804;-28;27;976;915;-671;-366;
2808;-28;27;976;915;-671;-366;
2812;-28;28;979;976;-732;-427;
2816;-28;28;979;976;-732;-427;
2820;-29;29;978;854;-671;-366;
2824;-29;29;978;854;-671;-366;
2828;-29;29;978;732;-793;-488;
2832;-29;29;973;732;-793;-488;
2836;-29;29;973;732;-793;-488;
2840;-29;29;973;854;-732;-366;
2844;-28;27;974;854;-732;-366;
2848;-28;27;974;854;-732;-366;
2852;-28;27;974;915;-793;-366;
2856;-28;27;974;915;-793;-366;
2860;-28;27;974;915;-793;-366;
2864;-30;28;977;915;-793;-366;
2868;-30;28;977;915;-793;-366;
